Date,Open,High,Low,Close,Adj Close,Volume
2022-05-24,97.5999984741211,100.0,95.68000030517578,96.12000274658203,96.12000274658203,1254950
2022-05-25,97.5999984741211,97.80000305175781,92.4000015258789,94.5999984741211,94.5999984741211,755125
2022-05-26,93.55999755859375,93.68000030517578,91.55999755859375,93.04000091552734,93.04000091552734,811975
2022-05-27,90.87999725341797,91.4800033569336,88.80000305175781,89.83999633789062,89.83999633789062,820650
2022-05-31,91.19999694824219,92.19200134277344,88.80000305175781,90.23999786376953,90.23999786376953,908150
2022-06-01,88.5999984741211,92.80000305175781,87.83999633789062,89.04000091552734,89.04000091552734,789475
2022-06-02,89.55999755859375,90.16000366210938,86.80000305175781,86.80000305175781,86.80000305175781,861025
2022-06-03,88.63999938964844,90.68399810791016,87.36000061035156,87.55999755859375,87.55999755859375,808750
2022-06-06,86.44000244140625,89.80000305175781,86.05999755859375,88.12000274658203,88.12000274658203,965175
2022-06-07,88.04000091552734,89.36000061035156,86.44000244140625,86.68000030517578,86.68000030517578,720400
2022-06-08,87.0,87.83999633789062,85.5999984741211,87.19999694824219,87.19999694824219,568850
2022-06-09,87.0,93.36000061035156,86.27999877929688,92.5199966430664,92.5199966430664,1072325
2022-06-10,93.19999694824219,96.4000015258789,91.91999816894531,93.31999969482422,93.31999969482422,1831375
2022-06-13,98.5199966430664,105.16000366210938,98.08000183105469,103.36000061035156,103.36000061035156,1856200
2022-06-14,102.31999969482422,104.23999786376953,100.08000183105469,101.31999969482422,101.31999969482422,827875
2022-06-15,99.19999694824219,100.19999694824219,92.64399719238281,95.87999725341797,95.87999725341797,1415500
2022-06-16,99.83999633789062,104.36000061035156,99.16000366210938,101.5999984741211,101.5999984741211,1193775
2022-06-17,100.5999984741211,102.36000061035156,97.63999938964844,98.63999938964844,98.63999938964844,791500
2022-06-21,95.4000015258789,98.0,94.5199966430664,98.0,98.0,826275
2022-06-22,99.4000015258789,99.63600158691406,94.12000274658203,95.36000061035156,95.36000061035156,846800
2022-06-23,93.68000030517578,95.76000213623047,91.5199966430664,93.5999984741211,93.5999984741211,1923250
2022-06-24,92.36000061035156,93.0,91.19999694824219,92.4800033569336,92.4800033569336,2033225
2022-06-27,91.55999755859375,92.68000030517578,90.0,90.4000015258789,90.4000015258789,592300
2022-06-28,89.0,92.23999786376953,88.68000030517578,91.12000274658203,91.12000274658203,788250
2022-06-29,92.0,93.4000015258789,90.37999725341797,91.36000061035156,91.36000061035156,548575
2022-06-30,93.0,95.08000183105469,91.12000274658203,92.31999969482422,92.31999969482422,649600
2022-07-01,92.72000122070312,94.16000366210938,89.63999938964844,90.16000366210938,90.16000366210938,562375
2022-07-05,92.55999755859375,94.08000183105469,90.08000183105469,90.19999694824219,90.19999694824219,636200
2022-07-06,90.31999969482422,91.76000213623047,88.63999938964844,88.63999938964844,88.63999938964844,446800
2022-07-07,88.4800033569336,89.31999969482422,87.08000183105469,89.31999969482422,89.31999969482422,587150
2022-07-08,89.19999694824219,89.19999694824219,87.26000213623047,87.95999908447266,87.95999908447266,481750
2022-07-11,88.91999816894531,90.19999694824219,87.72000122070312,88.83999633789062,88.83999633789062,569050
2022-07-12,89.19999694824219,90.87999725341797,87.83999633789062,89.91999816894531,89.91999816894531,523650
2022-07-13,91.44000244140625,92.12000274658203,88.63999938964844,89.63999938964844,89.63999938964844,595450
2022-07-14,91.95999908447266,92.23999786376953,89.19999694824219,89.27999877929688,89.27999877929688,796525
2022-07-15,87.91999816894531,88.4800033569336,85.4800033569336,86.16000366210938,86.16000366210938,849600
2022-07-18,84.95999908447266,88.16000366210938,84.4800033569336,87.63999938964844,87.63999938964844,558350
2022-07-19,85.91999816894531,87.4000015258789,85.4000015258789,87.4000015258789,87.4000015258789,448750
2022-07-20,86.95999908447266,87.0999984741211,85.5199966430664,86.27999877929688,86.27999877929688,534525
2022-07-21,86.31999969482422,87.0,84.55999755859375,84.80000305175781,84.80000305175781,608525
2022-07-22,84.44000244140625,87.5199966430664,84.19999694824219,85.5999984741211,85.5999984741211,679750
2022-07-25,80.23999786376953,84.68000030517578,80.16000366210938,84.5999984741211,84.5999984741211,1276875
2022-07-26,85.76000213623047,87.37999725341797,84.87999725341797,86.68000030517578,86.68000030517578,752275
2022-07-27,84.80000305175781,85.87999725341797,83.87999725341797,85.23999786376953,85.23999786376953,655025
2022-07-28,84.63999938964844,86.36000061035156,82.80000305175781,83.27999877929688,83.27999877929688,564150
2022-07-29,83.76000213623047,84.80000305175781,82.91999816894531,83.76000213623047,83.76000213623047,445675
2022-08-01,85.91999816894531,87.19999694824219,84.0,87.19999694824219,87.19999694824219,637250
2022-08-02,87.72000122070312,88.08000183105469,85.08000183105469,86.5999984741211,86.5999984741211,464500
2022-08-03,85.08000183105469,88.16000366210938,84.08000183105469,87.80000305175781,87.80000305175781,532225
2022-08-04,88.5999984741211,88.5999984741211,85.27999877929688,85.27999877929688,85.27999877929688,433575
2022-08-05,87.27999877929688,87.83999633789062,85.23999786376953,86.0,86.0,436650
2022-08-08,85.4000015258789,89.68000030517578,85.4000015258789,88.27999877929688,88.27999877929688,506825
2022-08-09,89.27999877929688,89.5199966430664,87.23999786376953,87.76000213623047,87.76000213623047,207000
2022-08-10,86.19999694824219,87.91999816894531,85.68000030517578,85.76000213623047,85.76000213623047,385725
2022-08-11,85.76000213623047,87.44000244140625,84.31999969482422,86.76000213623047,86.76000213623047,380475
2022-08-12,86.27999877929688,88.19999694824219,86.27999877929688,88.19999694824219,88.19999694824219,382000
2022-08-15,89.12000274658203,89.12000274658203,84.5999984741211,85.95999908447266,85.95999908447266,503275
2022-08-16,85.4800033569336,85.95999908447266,84.27999877929688,85.16000366210938,85.16000366210938,394850
2022-08-17,86.0,86.68000030517578,84.08000183105469,84.4000015258789,84.4000015258789,367825
2022-08-18,84.5999984741211,85.04000091552734,84.36000061035156,84.55999755859375,84.55999755859375,268425
2022-08-19,85.4000015258789,86.0,84.5999984741211,84.63999938964844,84.63999938964844,379325
2022-08-22,86.4800033569336,86.5999984741211,84.08000183105469,84.87999725341797,84.87999725341797,600225
2022-08-23,84.4800033569336,84.76000213623047,80.23999786376953,80.55999755859375,80.55999755859375,843625
2022-08-24,80.5999984741211,80.63999938964844,78.37999725341797,79.19999694824219,79.19999694824219,373775
2022-08-25,78.08000183105469,79.0199966430664,76.83999633789062,78.80000305175781,78.80000305175781,311475
2022-08-26,78.0,84.80000305175781,77.95999908447266,80.5999984741211,80.5999984741211,828550
2022-08-29,81.12000274658203,81.18000030517578,77.87999725341797,78.83999633789062,78.83999633789062,568200
2022-08-30,78.80000305175781,80.31999969482422,77.27999877929688,77.91999816894531,77.91999816894531,387725
2022-08-31,77.4000015258789,77.68000030517578,76.16000366210938,76.95999908447266,76.95999908447266,352950
2022-09-01,76.4800033569336,79.44000244140625,76.4800033569336,77.76000213623047,77.76000213623047,428350
2022-09-02,76.80000305175781,77.5999984741211,74.89600372314453,76.36000061035156,76.36000061035156,557050
2022-09-06,75.27999877929688,78.27200317382812,75.0,77.0,77.0,329650
2022-09-07,77.63999938964844,77.80000305175781,73.36000061035156,74.19999694824219,74.19999694824219,405625
2022-09-08,74.5999984741211,74.91999816894531,72.4000015258789,72.87999725341797,72.87999725341797,533475
2022-09-09,73.0,74.0,72.04000091552734,73.87999725341797,73.87999725341797,385125
2022-09-12,73.0,73.3280029296875,72.12000274658203,72.5999984741211,72.5999984741211,475350
2022-09-13,74.5999984741211,77.56800079345703,73.68000030517578,76.04000091552734,76.04000091552734,697375
2022-09-14,75.91999816894531,77.4800033569336,75.5999984741211,76.36000061035156,76.36000061035156,360550
2022-09-15,76.12000274658203,77.5999984741211,75.27999877929688,76.5999984741211,76.5999984741211,492550
2022-09-16,79.12000274658203,80.0,78.5999984741211,79.23999786376953,79.23999786376953,667725
2022-09-19,75.76000213623047,75.87999725341797,71.4000015258789,71.95999908447266,71.95999908447266,1627950
2022-09-20,72.5199966430664,74.26000213623047,71.55999755859375,73.63999938964844,73.63999938964844,615475
2022-09-21,72.76000213623047,75.5999984741211,71.44000244140625,75.44000244140625,75.44000244140625,820950
2022-09-22,74.80000305175781,76.86000061035156,74.23999786376953,75.63999938964844,75.63999938964844,605000
2022-09-23,77.04000091552734,83.36000061035156,77.04000091552734,79.27999877929688,79.27999877929688,1410325
2022-09-26,81.36000061035156,83.12000274658203,78.27999877929688,82.23999786376953,82.23999786376953,1586275
2022-09-27,80.23999786376953,85.72000122070312,79.91999816894531,83.80000305175781,83.80000305175781,852800
2022-09-28,83.19999694824219,84.4800033569336,79.27999877929688,80.27999877929688,80.27999877929688,1053900
2022-09-29,82.4000015258789,86.0,82.31999969482422,82.4800033569336,82.4800033569336,1179475
2022-09-30,82.80000305175781,84.83999633789062,80.08000183105469,84.83999633789062,84.83999633789062,757350
2022-10-03,81.91999816894531,82.63999938964844,79.05999755859375,80.5999984741211,80.5999984741211,922350
2022-10-04,77.44000244140625,78.5999984741211,76.72000122070312,77.55999755859375,77.55999755859375,883425
2022-10-05,78.95999908447266,80.5999984741211,77.5199966430664,78.08000183105469,78.08000183105469,616075
2022-10-06,77.72000122070312,80.76000213623047,77.08000183105469,80.36000061035156,80.36000061035156,431900
2022-10-07,81.4000015258789,84.33999633789062,81.19999694824219,83.63999938964844,83.63999938964844,780350
2022-10-10,84.23999786376953,87.7959976196289,84.08000183105469,85.72000122070312,85.72000122070312,586100
2022-10-11,86.36000061035156,88.23999786376953,84.27999877929688,87.04000091552734,87.04000091552734,678475
2022-10-12,86.55999755859375,87.33999633789062,85.27999877929688,86.16000366210938,86.16000366210938,790850
2022-10-13,87.95999908447266,87.95999908447266,83.04000091552734,83.91999816894531,83.91999816894531,1273525
2022-10-14,82.23999786376953,87.23999786376953,81.72000122070312,85.80000305175781,85.80000305175781,1213725
2022-10-17,83.23999786376953,83.63999938964844,81.5999984741211,83.36000061035156,83.36000061035156,858425
2022-10-18,81.72000122070312,83.87999725341797,81.36000061035156,81.76000213623047,81.76000213623047,767200
2022-10-19,82.31999969482422,83.69999694824219,81.19999694824219,82.4000015258789,82.4000015258789,789725
2022-10-20,81.91999816894531,82.55999755859375,79.68000030517578,81.31999969482422,81.31999969482422,650975
2022-10-21,80.91999816894531,81.31999969482422,79.31999969482422,81.0,81.0,681025
2022-10-24,80.12000274658203,82.23999786376953,79.5199966430664,79.76000213623047,79.76000213623047,465800
2022-10-25,79.83999633789062,80.08000183105469,76.4800033569336,76.68000030517578,76.68000030517578,626425
2022-10-26,77.23999786376953,77.31999969482422,74.55599975585938,74.91999816894531,74.91999816894531,727425
2022-10-27,74.55999755859375,74.87999725341797,73.04000091552734,73.44000244140625,73.44000244140625,608225
2022-10-28,73.4800033569336,73.5199966430664,71.12000274658203,71.72000122070312,71.72000122070312,954475
2022-10-31,72.27999877929688,72.27999877929688,70.4800033569336,70.63999938964844,70.63999938964844,521875
2022-11-01,69.95999908447266,71.04000091552734,69.76000213623047,69.95999908447266,69.95999908447266,619525
2022-11-02,70.44000244140625,72.12000274658203,69.23999786376953,71.76000213623047,71.76000213623047,936600
2022-11-03,72.63999938964844,73.54000091552734,69.68000030517578,70.27999877929688,70.27999877929688,717800
2022-11-04,68.72000122070312,70.87999725341797,67.33999633789062,69.4000015258789,69.4000015258789,1317000
2022-11-07,69.0,69.68000030517578,67.91999816894531,68.63999938964844,68.63999938964844,748125
2022-11-08,68.08000183105469,71.31999969482422,67.95999908447266,70.63999938964844,70.63999938964844,1397525
2022-11-09,70.80000305175781,73.31999969482422,70.68000030517578,72.83999633789062,72.83999633789062,1092800
2022-11-10,68.72000122070312,69.35600280761719,67.19999694824219,68.83999633789062,68.83999633789062,1695375
2022-11-11,69.31999969482422,69.87999725341797,67.80000305175781,67.91999816894531,67.91999816894531,1123550
2022-11-14,68.0,68.19999694824219,66.12000274658203,67.91999816894531,67.91999816894531,1022325
2022-11-15,66.31999969482422,70.76000213623047,66.2040023803711,68.80000305175781,68.80000305175781,2212650
2022-11-16,67.87999725341797,68.31999969482422,66.80000305175781,66.95999908447266,66.95999908447266,994375
2022-11-17,68.55999755859375,68.68000030517578,66.16000366210938,66.31999969482422,66.31999969482422,1050625
2022-11-18,65.80000305175781,67.08000183105469,65.54000091552734,65.63999938964844,65.63999938964844,1263625
2022-11-21,65.76000213623047,65.9000015258789,63.720001220703125,63.880001068115234,63.880001068115234,862975
2022-11-22,63.31999969482422,63.31999969482422,61.560001373291016,61.68000030517578,61.68000030517578,906200
2022-11-23,61.84000015258789,62.060001373291016,60.2400016784668,60.31999969482422,60.31999969482422,1219350
2022-11-25,60.7599983215332,61.119998931884766,60.279998779296875,60.63999938964844,60.63999938964844,469550
2022-11-28,61.880001068115234,63.400001525878906,61.119998931884766,62.880001068115234,62.880001068115234,1319450
2022-11-29,62.599998474121094,63.30799865722656,61.68000030517578,61.959999084472656,61.959999084472656,929600
2022-11-30,62.0,63.08000183105469,59.15999984741211,59.68000030517578,59.68000030517578,1972325
2022-12-01,59.52000045776367,60.7400016784668,58.47999954223633,58.560001373291016,58.560001373291016,1494025
2022-12-02,59.7599983215332,59.880001068115234,57.36000061035156,57.52000045776367,57.52000045776367,1984300
2022-12-05,58.279998779296875,59.720001220703125,57.34000015258789,58.52000045776367,58.52000045776367,1723625
2022-12-06,58.36000061035156,60.779998779296875,57.68000030517578,60.279998779296875,60.279998779296875,2015225
2022-12-07,60.720001220703125,61.65999984741211,60.119998931884766,61.15999984741211,61.15999984741211,2031050
2022-12-08,61.08000183105469,61.7239990234375,59.439998626708984,59.91999816894531,59.91999816894531,1169975
2022-12-09,60.2400016784668,61.400001525878906,59.720001220703125,61.20000076293945,61.20000076293945,1186600
2022-12-12,61.08000183105469,61.560001373291016,60.220001220703125,60.84000015258789,60.84000015258789,1460750
2022-12-13,57.439998626708984,60.52000045776367,57.2400016784668,58.31999969482422,58.31999969482422,1908625
2022-12-14,58.20000076293945,58.880001068115234,55.97999954223633,56.31999969482422,56.31999969482422,1979550
2022-12-15,57.400001525878906,61.13999938964844,56.959999084472656,59.84000015258789,59.84000015258789,2698825
2022-12-16,61.15999984741211,61.91999816894531,59.279998779296875,60.040000915527344,60.040000915527344,1972475
2022-12-19,59.7599983215332,59.81999969482422,57.599998474121094,58.599998474121094,58.599998474121094,2064050
2022-12-20,58.79999923706055,59.7599983215332,57.439998626708984,58.15999984741211,58.15999984741211,1231325
2022-12-21,56.880001068115234,57.040000915527344,55.63999938964844,55.959999084472656,55.959999084472656,1358625
2022-12-22,56.31999969482422,61.68000030517578,56.119998931884766,59.0,59.0,2821375
2022-12-23,59.0,59.439998626708984,56.959999084472656,57.400001525878906,57.400001525878906,1560275
2022-12-27,57.439998626708984,58.560001373291016,57.0,57.36000061035156,57.36000061035156,1256000
2022-12-28,56.84000015258789,57.58000183105469,55.81999969482422,57.2400016784668,57.2400016784668,1348150
2022-12-29,56.400001525878906,56.68000030517578,55.79999923706055,56.52000045776367,56.52000045776367,937175
2022-12-30,57.20000076293945,57.7599983215332,56.400001525878906,56.47999954223633,56.47999954223633,1635825
